交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
土地,新雞隆段241~270地號,1090809,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,12000000,1126,0,0042
土地,新興段661~690地號,1030108,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,642250,7561,0,0043
土地,新興段661~690地號,1060508,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2500000,11828,0,0043
土地,新興段661~690地號,1060808,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,319600,12097,0,0043
土地,新興段661~690地號,1060908,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,319600,12097,0,0043
土地,新興段661~690地號,1061008,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,319600,12097,0,0043
土地,新興段661~690地號,1061108,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,319600,12097,0,0043
土地,新興段661~690地號,1080108,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1260000,11923,0,0043
土地,新興段661~690地號,1090908,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1900000,17979,0,0043
房地(土地+建物),苗栗縣竹南鎮大埔里11鄰仁愛路1091巷17弄1~30號,1050824,土地2建物1車位0,全,三層,透天厝,4,247.88,3,2,3,有,無,13500000,54462,0,0044
房地(土地+建物),大埔里11鄰仁愛路1091巷17弄1~30號,1090724,土地2建物1車位0,全,三層,透天厝,4,247.88,4,2,4,有,無,11200000,45183,0,0044
房地(土地+建物)+車位,苗栗縣苗栗巿文山里8鄰文發路148巷1~30號,1031028,土地5建物1車位1,七層,八層,華廈(10層含以下有電梯),5,152.57,3,2,2,有,有,5100000,33427,300000,0045
房地(土地+建物)+車位,文山里8鄰文發路148巷1~30號,1090728,土地5建物1車位2,七層,八層,華廈(10層含以下有電梯),5,152.57,3,1,2,有,有,6100000,39982,0,0045
房地(土地+建物),苗栗縣苗栗市福星里忠勇新村31~60號,1070731,土地2建物1車位0,全,,透天厝,-1,82.5,3,1,1,有,無,3500000,42424,0,0046
房地(土地+建物),福星里忠勇新村31~60號,1090731,土地2建物1車位0,一層，二層,,公寓(5樓含以下無電梯),-1,82.5,3,2,3,有,無,3330000,40364,0,0046
