交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物)+車位,東興路一段1~30號,1070613,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),0,116.2,2,2,1,有,有,6800000,69600,1200000,00404
房地(土地+建物)+車位,東興路一段1~30號,1091113,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),0,116.2,2,1,1,有,有,8000000,68847,0,00404
房地(土地+建物),旱溪東路一段271~300號,1090722,土地1建物1車位0,一層，夾層,十四層,住宅大樓(11層含以上有電梯),15,93.65,2,2,1,有,有,11000000,117459,0,00405
房地(土地+建物),旱溪東路一段271~300號,1091122,土地1建物1車位0,一層，夾層,十四層,住宅大樓(11層含以上有電梯),15,93.65,2,1,1,有,有,2200000,117459,0,00405
土地,後子段271~300地號,1090727,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2226000,74200,0,00406
土地,後子段271~300地號,1090827,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2575800,85860,0,00406
房地(土地+建物),臺中市南區高工路241~270號,1090401,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),26,66.26,2,2,1,有,有,3800000,57350,0,00407
房地(土地+建物),高工路241~270號,1090901,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),26,66.26,2,1,1,有,有,4500000,67914,0,00407
房地(土地+建物),臺中市北屯區僑孝街181~210號,1080620,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),27,121.35,3,2,2,有,有,7850000,64689,0,00408
房地(土地+建物),僑孝街181~210號,1090820,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),27,121.35,4,2,2,有,有,5800000,47796,0,00408
