交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
土地,六合段271~300地號,1100315,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,531075,15501,0,00049
土地,王公廟段1561~1590地號,1030903,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,3600000,10028,0,00059
土地,王公廟段1561~1590地號,1031008,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,4343600,12099,0,00059
土地,王公廟段1561~1590地號,1091129,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5000000,13928,0,00059
土地,磚子,1090925,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,31616,0,0,00060
土地,磚子,1090925,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,31616,0,0,00060
土地,磚子,1091102,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,63232,33996,0,00060
土地,磚子,1091102,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,63232,33996,0,00060
土地,磚子,1091102,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,63232,33996,0,00060
土地,磚子,1091102,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,63232,33996,0,00060
土地,磚子,1091102,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,63232,33996,0,00060
土地,磚子,1091102,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,63232,33996,0,00060
土地,磚子,1091102,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,63232,33996,0,00060
土地,磚子,1091102,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,63232,33996,0,00060
土地,磚子,1091102,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,63232,33996,0,00060
土地,磚子,1091116,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,63232,33996,0,00060
土地,磚子,1091112,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,63232,33996,0,00060
土地,磚子,1091112,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,63232,33996,0,00060
土地,磚子,1091112,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,63232,33996,0,00060
土地,磚子,1091126,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,32185,0,0,00060
土地,磚子,1091126,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,32185,0,0,00060
土地,磚子,1091126,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,63232,33996,0,00060
