交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物),新竹縣湖口鄉大勇路1巷1~30號,1030317,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),1,90.52000000000001,3,2,2,有,有,4200000,46399,0,0667
房地(土地+建物),大勇路一巷1~30號,1091217,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),7,90.52000000000001,3,2,2,有,有,4500000,49713,0,0667
車位,新竹縣竹北市興隆路一段511~540號,1020709,土地0建物0車位1,,,其他,-1,26.15,0,0,0,有,有,800000,,0,0668
車位,新竹縣竹北市興隆路一段511~540號,1021007,土地0建物0車位2,,,其他,-1,55.44,0,0,0,有,有,2500000,,0,0668
車位,興隆路一段533511~540號,1091016,土地1建物1車位1,,,其他,8,26.15,0,0,0,有,有,1300000,,1300000,0668
房地(土地+建物),新竹縣竹北市中山路10巷1~30號,1070417,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),20,86.56,2,1,1,有,有,3200000,36969,0,0669
房地(土地+建物),中山路10巷1~30號,1091226,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),23,86.56,2,2,1,有,有,5200000,60074,0,0669
房地(土地+建物),新竹縣新埔鎮陽明街96巷1~30號,1061019,土地3建物2車位0,全,三層,透天厝,17,215.74,4,3,3,有,有,13000000,60258,0,0670
房地(土地+建物),新竹縣新埔鎮陽明街96巷1~30號,1071106,土地3建物1車位0,全,三層,透天厝,18,215.74,4,2,3,有,有,11000000,50987,0,0670
房地(土地+建物),陽明街96巷1~30號,1091203,土地3建物1車位0,全,三層,透天厝,20,215.74,4,3,3,有,有,12800000,59331,0,0670
土地,柯子湖段91~120地號,1090301,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,1684462,13369,0,0671
土地,柯子湖段91~120地號,1091125,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2286900,18150,0,0671
土地,雙園段31~60地號,1091231,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2241220,22597,0,0672
土地,雙園段31~60地號,1100305,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2400000,24198,0,0672
房地(土地+建物),新竹縣竹東鎮光武街91~120號,1050723,土地2建物1車位0,一層，二層，三層，騎樓,九層,華廈(10層含以下有電梯),20,174.44,4,2,2,有,有,4800000,27517,0,0673
房地(土地+建物),光武街91~120號,1091230,土地2建物1車位0,一層，二層，三層，騎樓,九層,華廈(10層含以下有電梯),25,174.44,4,2,3,有,有,4500000,25797,0,0673
土地,大雅段721~750地號,1010724,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,7190000,19281,0,0674
土地,大雅段721~750地號,1011101,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6350000,17967,0,0674
土地,大雅段451~480地號,1011022,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,8000000,21556,0,0674
土地,大雅段421~450地號,1020316,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6400000,18286,0,0674
土地,大雅段451~480地號,1021106,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4380000,12308,0,0674
土地,大雅段451~480地號,1021230,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,有,7000000,19574,0,0674
土地,大雅段451~480地號,1030213,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,有,5200000,14612,0,0674
土地,大雅段451~480地號,1030320,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,有,6000000,16910,0,0674
