編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLTJOHPFFAM76CA,22,15.93,見其他登記事項,鋼筋混凝土造,87年4月14日,七層,
RPQNMLPJOHPFFAM09CA,12,173.21,見其他登記事項,鋼筋混凝土造,97年4月22日,三層,一層 二層 三層 屋頂突出物
RPUNMLSJOHPFFAM17CA,40,112.56,住商用,鋼筋混凝土加強磚造,69年5月1日,二層,一層 二層 騎樓
RPTNMLNJOHPFFAM56CA,24,152.85,住商用,鋼筋混凝土造,84年7月13日,三層,一層 二層 三層 屋頂突出物 騎樓
RPTNMLSKOHPFFAM17CA,5,177.96,見其他登記事項,鋼筋混凝土造,103年12月19日,三層,一層 二層 三層 屋頂突出物
RPUNMLSKOHPFFAM27CA,41,143.64,住商用,鋼筋混凝土加強磚造,68年6月12日,三層,一層 二層 三層 騎樓
RPSOMLQKOHPFFAM96CA,43,81.53,住家用,鋼筋混凝土加強磚造,66年1月24日,二層,一層 二層
RPSNMLNJOHPFFBM56CA,2,100.40,見其他登記事項,鋼筋混凝土造,107年6月7日,十五層,七層
RPSNMLNJOHPFFBM56CA,2,82.64,見其他登記事項,鋼筋混凝土造,107年6月7日,十五層,
RPTNMLNJOHPFFBM66CA,1,182.50,見其他登記事項,鋼筋混凝土造,108年8月28日,三層,一層 二層 三層 見其他登記事項
RPQNMLMKOHPFFBM98CA,7,204.48,見其他登記事項,鋼筋混凝土造,102年1月29日,三層,一層 二層 三層
